customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status,revenue
C6574,Other,Teenager,Multan,2023-09-05,O10574,2024-10-12,Subway,Sandwich,Italian,5,979.22,Card,4,2025-01-19,426,Active,4,2025-07-20,Delivered,4896.1
C5081,Other,Teenager,Karachi,2024-10-13,O9081,2024-10-12,Pizza Hut,Pasta,Fast Food,2,628.27,Cash,32,2025-06-10,43,Active,4,2025-02-10,Cancelled,1256.54
C5729,Female,Senior,Multan,2023-10-24,O9729,2024-10-12,Pizza Hut,Sandwich,Italian,5,862.66,Card,30,2025-04-24,211,Inactive,5,2024-08-23,Delivered,4313.3
C4391,Female,Teenager,Peshawar,2024-04-30,O8391,2024-10-12,KFC,Burger,Dessert,5,850.04,Card,34,2025-02-20,115,Inactive,4,2025-06-05,Cancelled,4250.2
C3034,Female,Senior,Islamabad,2025-02-08,O7034,2024-10-12,Subway,Pizza,Fast Food,5,1176.79,Card,30,2025-05-07,4,Inactive,3,2025-04-30,Cancelled,5883.95
C4685,Other,Teenager,Peshawar,2024-08-24,O8685,2024-10-12,Pizza Hut,Burger,Fast Food,2,280.34,Wallet,9,2024-11-25,231,Active,4,2024-09-20,Delayed,560.68
C4451,Other,Teenager,Multan,2024-06-30,O8451,2024-10-12,KFC,Burger,Continental,5,854.84,Wallet,11,2024-10-05,409,Inactive,1,2025-01-07,Delayed,4274.2
C3191,Female,Teenager,Lahore,2024-07-17,O7191,2024-10-12,Subway,Pasta,Continental,1,1456.34,Wallet,40,2025-06-12,414,Active,4,2025-02-18,Delayed,1456.34
C3313,Male,Adult,Karachi,2024-08-30,O7313,2024-10-13,Subway,Pasta,Chinese,5,162.74,Card,32,2025-06-19,155,Inactive,5,2024-12-27,Delivered,813.7
C1728,Female,Senior,Karachi,2024-03-16,O5728,2024-10-13,McDonald's,Sandwich,Continental,4,426.12,Cash,33,2025-01-03,71,Inactive,1,2025-07-29,Delivered,1704.48
C2845,Male,Senior,Lahore,2024-09-04,O6845,2024-10-13,KFC,Pizza,Fast Food,2,397.02,Wallet,28,2025-01-11,82,Inactive,5,2025-08-20,Delivered,794.04
C3066,Other,Adult,Islamabad,2024-11-04,O7066,2024-10-13,Pizza Hut,Pizza,Fast Food,1,361.75,Card,31,2025-02-23,417,Inactive,1,2024-09-27,Cancelled,361.75
C4329,Female,Teenager,Peshawar,2025-04-26,O8329,2024-10-13,Pizza Hut,Fries,Dessert,3,1052.23,Card,9,2025-06-23,293,Active,4,2024-09-07,Cancelled,3156.69
C4429,Female,Senior,Peshawar,2025-04-20,O8429,2024-10-14,Burger King,Sandwich,Fast Food,2,1135.92,Wallet,5,2025-08-14,442,Inactive,5,2024-09-07,Cancelled,2271.84
C3649,Female,Teenager,Peshawar,2023-12-13,O7649,2024-10-14,Burger King,Sandwich,Continental,4,515.59,Cash,25,2025-01-26,395,Active,2,2025-05-03,Cancelled,2062.36
C1145,Other,Teenager,Karachi,2024-09-29,O5145,2024-10-14,Subway,Fries,Dessert,1,1223.69,Wallet,4,2025-06-28,414,Active,4,2024-08-24,Delayed,1223.69
C2001,Female,Senior,Lahore,2024-01-31,O6001,2024-10-14,KFC,Pizza,Italian,5,1131.71,Cash,19,2025-06-04,28,Inactive,5,2024-09-18,Delayed,5658.55
C5585,Other,Teenager,Multan,2024-07-16,O9585,2024-10-14,Burger King,Sandwich,Italian,3,1135.29,Cash,14,2024-12-18,386,Active,1,2025-06-30,Cancelled,3405.87
C3947,Female,Senior,Lahore,2024-09-06,O7947,2024-10-14,McDonald's,Pizza,Italian,2,231.82,Wallet,38,2025-04-12,198,Active,3,2025-05-13,Cancelled,463.64
C2562,Male,Teenager,Multan,2025-01-14,O6562,2024-10-15,Burger King,Sandwich,Fast Food,2,740.4,Card,32,2025-01-30,32,Active,1,2025-04-18,Cancelled,1480.8
C1249,Male,Teenager,Multan,2025-08-01,O5249,2024-10-15,Burger King,Pasta,Chinese,3,1145.88,Cash,45,2025-08-12,487,Inactive,4,2024-09-18,Delivered,3437.64
C3316,Other,Senior,Karachi,2024-11-28,O7316,2024-10-15,Subway,Burger,Dessert,2,1451.73,Cash,37,2025-04-01,238,Active,5,2024-09-13,Delivered,2903.46
C2426,Female,Adult,Multan,2025-05-13,O6426,2024-10-15,Pizza Hut,Fries,Continental,2,1198.61,Cash,23,2025-06-08,136,Inactive,4,2024-12-20,Cancelled,2397.22
C5215,Female,Teenager,Karachi,2025-01-30,O9215,2024-10-16,Burger King,Sandwich,Fast Food,1,1490.03,Card,15,2025-05-10,202,Inactive,3,2025-04-05,Cancelled,1490.03
C2088,Other,Teenager,Karachi,2025-01-11,O6088,2024-10-16,McDonald's,Pizza,Dessert,4,1427.78,Wallet,16,2025-06-28,115,Active,1,2025-04-02,Delivered,5711.12
C1889,Female,Teenager,Multan,2024-01-19,O5889,2024-10-16,Subway,Sandwich,Dessert,1,144.29,Cash,22,2025-03-14,484,Inactive,4,2025-01-26,Cancelled,144.29
C3839,Female,Senior,Karachi,2024-08-21,O7839,2024-10-16,KFC,Pasta,Dessert,1,1340.7,Card,15,2024-09-10,203,Inactive,5,2025-01-07,Delivered,1340.7
C1896,Other,Teenager,Islamabad,2024-07-11,O5896,2024-10-17,Subway,Pasta,Continental,2,412.95,Card,23,2024-11-15,429,Inactive,3,2024-10-03,Delayed,825.9
C1066,Other,Teenager,Islamabad,2024-07-30,O5066,2024-10-17,KFC,Pizza,Fast Food,2,658.73,Cash,30,2024-12-25,275,Inactive,4,2025-02-27,Cancelled,1317.46
C4100,Female,Adult,Multan,2023-09-14,O8100,2024-10-17,Burger King,Sandwich,Chinese,1,742.38,Wallet,31,2024-12-25,14,Inactive,4,2024-08-31,Delayed,742.38
C6212,Female,Teenager,Lahore,2024-03-22,O10212,2024-10-17,KFC,Fries,Fast Food,1,235.42,Card,23,2025-01-28,149,Active,3,2025-07-22,Cancelled,235.42
C3089,Other,Senior,Multan,2024-08-15,O7089,2024-10-17,Pizza Hut,Sandwich,Dessert,5,1398.51,Cash,3,2025-06-26,212,Active,5,2024-12-23,Delayed,6992.55
C2331,Other,Teenager,Peshawar,2024-10-11,O6331,2024-10-18,McDonald's,Burger,Chinese,5,405.39,Card,46,2025-07-24,252,Inactive,2,2025-03-22,Cancelled,2026.95
C4666,Other,Adult,Lahore,2023-11-09,O8666,2024-10-18,McDonald's,Pasta,Italian,1,306.26,Wallet,6,2025-06-21,377,Active,1,2025-06-19,Delivered,306.26
C2169,Female,Senior,Islamabad,2024-02-03,O6169,2024-10-18,Burger King,Burger,Chinese,2,528.16,Wallet,49,2025-04-21,364,Active,3,2024-08-25,Cancelled,1056.32
C4689,Male,Senior,Lahore,2025-03-27,O8689,2024-10-18,McDonald's,Sandwich,Italian,3,979.35,Wallet,33,2025-08-09,133,Active,4,2024-10-24,Delayed,2938.05
C4747,Male,Teenager,Islamabad,2023-11-16,O8747,2024-10-18,McDonald's,Burger,Fast Food,2,1356.98,Cash,42,2024-11-03,380,Inactive,4,2025-06-05,Delivered,2713.96
C4331,Other,Teenager,Multan,2024-04-25,O8331,2024-10-18,KFC,Pizza,Continental,3,545.84,Cash,6,2024-12-10,245,Inactive,2,2025-01-06,Cancelled,1637.52
C2324,Male,Adult,Lahore,2025-01-18,O6324,2024-10-18,KFC,Fries,Italian,3,1376.28,Card,4,2025-05-14,470,Inactive,2,2025-01-28,Delayed,4128.84
C3757,Male,Senior,Lahore,2024-10-09,O7757,2024-10-18,Burger King,Pizza,Chinese,3,539.58,Wallet,4,2024-11-08,112,Active,1,2024-09-29,Cancelled,1618.74
C4731,Female,Adult,Multan,2024-05-05,O8731,2024-10-18,Burger King,Sandwich,Chinese,2,1078.05,Card,47,2025-02-22,428,Inactive,3,2024-11-11,Cancelled,2156.1
C1542,Other,Teenager,Multan,2023-10-16,O5542,2024-10-18,Burger King,Burger,Fast Food,4,989.58,Cash,4,2025-08-05,2,Active,1,2024-12-28,Delayed,3958.32
C5928,Male,Adult,Multan,2024-11-24,O9928,2024-10-19,Subway,Pasta,Dessert,2,293.54,Wallet,37,2025-08-01,133,Active,1,2025-01-10,Delivered,587.08
C2588,Male,Teenager,Karachi,2024-02-26,O6588,2024-10-19,Pizza Hut,Pasta,Chinese,1,952.34,Wallet,17,2025-03-13,8,Active,1,2025-05-12,Cancelled,952.34
C4478,Male,Adult,Karachi,2024-12-11,O8478,2024-10-19,McDonald's,Burger,Chinese,3,863.99,Card,14,2025-02-04,221,Active,1,2025-06-27,Delayed,2591.97
C6201,Other,Teenager,Islamabad,2024-04-03,O10201,2024-10-19,KFC,Fries,Continental,4,1062.13,Cash,1,2025-08-03,230,Inactive,2,2025-02-04,Delivered,4248.52
C1363,Female,Senior,Lahore,2023-10-08,O5363,2024-10-19,Pizza Hut,Sandwich,Dessert,4,620.97,Card,46,2025-02-19,257,Inactive,1,2025-05-21,Delivered,2483.88
C6950,Female,Senior,Islamabad,2024-07-24,O10950,2024-10-19,KFC,Sandwich,Continental,2,500.86,Cash,34,2025-04-07,453,Inactive,2,2024-09-04,Delivered,1001.72
C2072,Other,Teenager,Lahore,2024-12-17,O6072,2024-10-19,Pizza Hut,Burger,Chinese,5,349.23,Wallet,50,2025-07-25,452,Active,5,2025-08-09,Delivered,1746.15
C2653,Female,Adult,Karachi,2025-06-27,O6653,2024-10-19,Burger King,Fries,Fast Food,4,648.76,Card,6,2025-07-06,189,Active,4,2025-01-27,Delayed,2595.04
C3240,Male,Adult,Lahore,2025-01-30,O7240,2024-10-19,KFC,Pizza,Dessert,1,1283.62,Cash,45,2025-04-03,427,Inactive,1,2025-03-09,Delivered,1283.62
C4937,Male,Senior,Peshawar,2024-01-10,O8937,2024-10-19,McDonald's,Burger,Chinese,5,980.75,Card,13,2025-06-19,292,Active,5,2025-01-17,Delayed,4903.75
C4112,Male,Teenager,Peshawar,2024-05-11,O8112,2024-10-20,McDonald's,Sandwich,Fast Food,5,212.27,Cash,20,2025-02-15,246,Inactive,4,2024-12-11,Delayed,1061.35
C1299,Male,Adult,Islamabad,2025-02-17,O5299,2024-10-20,McDonald's,Fries,Continental,5,429.58,Card,13,2025-03-16,86,Active,5,2024-08-23,Cancelled,2147.9
C6681,Male,Teenager,Islamabad,2023-09-08,O10681,2024-10-20,Burger King,Pasta,Continental,5,827.98,Card,40,2024-08-26,433,Inactive,3,2024-12-15,Cancelled,4139.9
C3925,Male,Senior,Peshawar,2024-03-25,O7925,2024-10-20,Subway,Pasta,Fast Food,3,1292.17,Card,19,2025-08-20,390,Active,4,2024-09-05,Delayed,3876.51
C1949,Male,Senior,Islamabad,2025-02-22,O5949,2024-10-20,Pizza Hut,Fries,Chinese,3,1346.8,Cash,28,2025-06-13,297,Inactive,5,2025-05-12,Delayed,4040.4
C5270,Other,Adult,Lahore,2024-04-12,O9270,2024-10-20,Burger King,Fries,Italian,3,808.54,Wallet,1,2024-08-28,17,Inactive,2,2024-10-30,Delivered,2425.62
C4197,Other,Teenager,Karachi,2024-10-09,O8197,2024-10-20,KFC,Pizza,Fast Food,2,497.76,Wallet,17,2024-12-04,339,Inactive,5,2025-02-20,Delivered,995.52
C5161,Male,Senior,Peshawar,2023-09-30,O9161,2024-10-21,Burger King,Pizza,Chinese,1,469.42,Wallet,34,2024-08-31,413,Inactive,5,2024-11-29,Cancelled,469.42
C3997,Male,Senior,Multan,2024-01-15,O7997,2024-10-21,Pizza Hut,Burger,Italian,4,1394.7,Wallet,3,2025-01-01,450,Inactive,4,2024-09-08,Delayed,5578.8
C4711,Other,Teenager,Lahore,2024-02-08,O8711,2024-10-21,Pizza Hut,Burger,Italian,1,253.55,Wallet,23,2025-07-15,309,Active,3,2025-02-22,Cancelled,253.55
C4287,Female,Teenager,Lahore,2024-01-03,O8287,2024-10-21,McDonald's,Sandwich,Italian,1,914.01,Wallet,18,2024-12-24,86,Active,1,2025-08-19,Cancelled,914.01
C5840,Female,Senior,Lahore,2024-10-15,O9840,2024-10-21,Subway,Pasta,Continental,2,291.14,Wallet,44,2025-04-22,412,Inactive,3,2025-05-14,Delivered,582.28
C2825,Other,Teenager,Peshawar,2023-10-18,O6825,2024-10-21,Subway,Burger,Fast Food,3,254.39,Cash,22,2025-03-26,246,Inactive,4,2024-11-01,Delivered,763.17
C5226,Other,Teenager,Lahore,2024-10-26,O9226,2024-10-21,Pizza Hut,Pizza,Continental,3,768.21,Cash,4,2025-07-06,471,Inactive,5,2025-06-07,Delivered,2304.63
C1939,Female,Teenager,Lahore,2023-10-20,O5939,2024-10-21,Subway,Fries,Dessert,4,1347.61,Card,15,2024-12-18,55,Inactive,5,2025-06-20,Cancelled,5390.44
C6951,Female,Teenager,Peshawar,2024-08-08,O10951,2024-10-22,Subway,Pasta,Continental,1,381.25,Cash,2,2024-10-08,336,Inactive,5,2025-04-02,Delivered,381.25
C5202,Male,Teenager,Peshawar,2023-12-22,O9202,2024-10-22,KFC,Sandwich,Italian,3,1274.31,Cash,29,2024-12-29,356,Active,4,2024-11-17,Cancelled,3822.93
C5780,Female,Teenager,Islamabad,2024-10-18,O9780,2024-10-22,KFC,Burger,Fast Food,5,1285.81,Cash,25,2025-04-26,382,Active,3,2024-12-15,Delayed,6429.05
C4514,Other,Senior,Multan,2023-09-16,O8514,2024-10-22,Burger King,Pasta,Dessert,3,1384.65,Card,23,2024-12-17,274,Active,3,2025-03-07,Cancelled,4153.95
C6742,Female,Adult,Peshawar,2024-09-04,O10742,2024-10-22,Pizza Hut,Sandwich,Dessert,3,290.74,Wallet,40,2024-10-28,268,Inactive,1,2024-09-07,Delayed,872.22
C3319,Female,Teenager,Karachi,2024-09-03,O7319,2024-10-22,Subway,Pizza,Italian,5,1467.7,Card,17,2024-12-04,466,Inactive,4,2025-05-10,Cancelled,7338.5
C5367,Female,Senior,Lahore,2025-03-07,O9367,2024-10-22,Pizza Hut,Sandwich,Dessert,2,446.7,Card,44,2025-03-13,298,Inactive,5,2025-01-29,Delayed,893.4
C1325,Other,Teenager,Lahore,2024-11-09,O5325,2024-10-22,KFC,Pizza,Chinese,1,642.55,Card,17,2025-07-19,236,Active,1,2025-08-12,Delivered,642.55
C5829,Other,Teenager,Multan,2023-09-16,O9829,2024-10-22,Subway,Burger,Fast Food,3,806.61,Card,28,2024-12-16,347,Inactive,1,2025-03-02,Cancelled,2419.83
C6624,Other,Adult,Multan,2024-08-25,O10624,2024-10-22,Pizza Hut,Pasta,Continental,3,1311.14,Card,16,2025-06-07,24,Active,5,2025-05-11,Cancelled,3933.42
C3685,Male,Teenager,Peshawar,2023-12-09,O7685,2024-10-23,McDonald's,Burger,Italian,5,1180.53,Card,10,2024-10-27,138,Inactive,3,2025-03-04,Cancelled,5902.65
C6992,Female,Teenager,Multan,2024-02-25,O10992,2024-10-23,McDonald's,Fries,Dessert,2,767.87,Card,25,2025-04-12,188,Inactive,2,2024-08-22,Cancelled,1535.74
C4077,Female,Teenager,Lahore,2024-10-03,O8077,2024-10-23,Subway,Fries,Continental,1,392.44,Card,23,2025-05-24,152,Active,4,2025-08-15,Cancelled,392.44
C5107,Other,Teenager,Lahore,2024-10-20,O9107,2024-10-23,Subway,Burger,Italian,5,1458.1,Wallet,6,2024-10-30,320,Active,1,2025-05-11,Delayed,7290.5
C4149,Male,Teenager,Multan,2023-12-29,O8149,2024-10-23,KFC,Fries,Chinese,4,432.41,Cash,47,2025-03-14,346,Inactive,5,2024-09-29,Delayed,1729.64
C6598,Other,Adult,Islamabad,2024-09-01,O10598,2024-10-23,KFC,Pasta,Fast Food,4,665.37,Card,9,2025-05-17,63,Active,3,2024-09-02,Delayed,2661.48
C2805,Male,Senior,Karachi,2025-01-16,O6805,2024-10-23,McDonald's,Burger,Italian,5,688.89,Card,13,2025-03-28,207,Active,2,2025-03-01,Delivered,3444.45
C3485,Female,Teenager,Lahore,2023-09-29,O7485,2024-10-23,Subway,Pasta,Italian,4,636.2,Wallet,27,2024-12-18,205,Active,1,2025-03-08,Cancelled,2544.8
C1772,Female,Senior,Multan,2024-09-17,O5772,2024-10-24,McDonald's,Pizza,Continental,5,1164.68,Cash,35,2024-10-29,289,Inactive,4,2025-03-19,Cancelled,5823.4
C2347,Other,Senior,Karachi,2024-07-15,O6347,2024-10-24,McDonald's,Fries,Italian,3,1380.3,Card,17,2024-12-22,383,Active,5,2025-01-01,Cancelled,4140.9
C1899,Female,Senior,Islamabad,2024-10-19,O5899,2024-10-24,Burger King,Burger,Fast Food,2,849.27,Cash,26,2025-07-15,177,Inactive,5,2024-12-03,Cancelled,1698.54
C6441,Male,Senior,Peshawar,2024-07-27,O10441,2024-10-24,Subway,Burger,Chinese,4,1199.15,Cash,9,2025-08-06,305,Inactive,2,2024-10-18,Delayed,4796.6
C6521,Male,Teenager,Karachi,2024-09-18,O10521,2024-10-24,KFC,Pasta,Chinese,2,393.19,Cash,30,2025-02-18,16,Inactive,1,2025-05-25,Delivered,786.38
C6083,Female,Teenager,Peshawar,2025-05-08,O10083,2024-10-24,KFC,Sandwich,Italian,1,1252.53,Card,6,2025-05-12,268,Active,2,2025-05-13,Cancelled,1252.53
C1821,Female,Adult,Multan,2024-08-28,O5821,2024-10-25,Burger King,Fries,Italian,2,630.27,Wallet,5,2025-02-05,475,Inactive,1,2025-05-04,Cancelled,1260.54
C3736,Other,Teenager,Peshawar,2023-09-24,O7736,2024-10-25,KFC,Fries,Dessert,4,157.06,Cash,8,2024-10-04,157,Inactive,4,2024-09-26,Cancelled,628.24
C1539,Male,Adult,Peshawar,2025-06-10,O5539,2024-10-25,KFC,Pasta,Chinese,4,1206.95,Wallet,25,2025-07-19,166,Active,2,2024-10-24,Cancelled,4827.8
C4156,Other,Adult,Karachi,2024-10-01,O8156,2024-10-25,Burger King,Fries,Continental,1,698.92,Card,2,2025-04-28,465,Active,1,2024-12-14,Cancelled,698.92
C6431,Other,Adult,Lahore,2023-09-01,O10431,2024-10-25,KFC,Burger,Continental,2,329.77,Cash,26,2024-09-22,467,Active,2,2025-01-29,Delayed,659.54
C1457,Male,Teenager,Islamabad,2024-09-16,O5457,2024-10-26,Burger King,Burger,Continental,5,1442.01,Card,28,2025-02-15,173,Active,4,2025-01-19,Cancelled,7210.05
C5316,Other,Teenager,Multan,2024-08-17,O9316,2024-10-26,McDonald's,Fries,Chinese,4,992.76,Cash,23,2025-06-15,384,Inactive,4,2025-05-24,Delivered,3971.04
C5918,Female,Senior,Peshawar,2024-12-23,O9918,2024-10-26,McDonald's,Burger,Dessert,1,974.42,Card,40,2025-03-08,307,Inactive,5,2025-02-17,Delivered,974.42
C5028,Female,Teenager,Peshawar,2023-09-28,O9028,2024-10-26,Pizza Hut,Burger,Italian,1,275.53,Cash,31,2025-05-26,220,Active,4,2024-12-08,Delivered,275.53
C4089,Other,Adult,Karachi,2023-09-11,O8089,2024-10-26,Subway,Fries,Italian,4,993.03,Cash,23,2025-07-27,419,Active,1,2025-02-21,Delivered,3972.12
C4034,Male,Teenager,Peshawar,2024-06-30,O8034,2024-10-27,Pizza Hut,Fries,Italian,2,998.72,Cash,13,2024-11-16,229,Inactive,1,2025-05-09,Cancelled,1997.44
C5595,Other,Adult,Islamabad,2024-11-09,O9595,2024-10-27,Burger King,Pizza,Dessert,1,553.66,Card,8,2025-02-25,440,Active,2,2025-02-05,Cancelled,553.66
C5636,Male,Senior,Multan,2023-08-27,O9636,2024-10-27,Pizza Hut,Pizza,Fast Food,3,358.71,Card,12,2025-04-24,219,Active,3,2025-02-10,Cancelled,1076.13
C5686,Other,Teenager,Karachi,2024-09-19,O9686,2024-10-27,Burger King,Fries,Dessert,1,1108.41,Card,27,2024-11-29,128,Active,3,2024-10-23,Delivered,1108.41
C1619,Female,Senior,Lahore,2024-09-08,O5619,2024-10-27,McDonald's,Fries,Italian,2,1394.81,Cash,50,2024-11-07,158,Active,5,2024-11-02,Delayed,2789.62
C4214,Other,Teenager,Multan,2024-06-01,O8214,2024-10-27,Burger King,Fries,Chinese,2,715.37,Wallet,43,2025-07-11,435,Inactive,4,2024-09-22,Delayed,1430.74
C6561,Male,Teenager,Peshawar,2024-11-07,O10561,2024-10-27,McDonald's,Pizza,Fast Food,3,192.44,Wallet,33,2025-06-23,494,Inactive,5,2024-10-22,Delayed,577.32
C3938,Male,Teenager,Peshawar,2024-09-08,O7938,2024-10-27,Subway,Pizza,Continental,1,1016.54,Cash,23,2025-01-18,379,Inactive,2,2025-08-12,Delivered,1016.54
C4410,Female,Adult,Lahore,2024-06-01,O8410,2024-10-27,Burger King,Fries,Italian,5,848.09,Card,35,2025-05-20,75,Inactive,5,2024-10-09,Delayed,4240.45
C2661,Other,Teenager,Lahore,2024-12-12,O6661,2024-10-27,McDonald's,Sandwich,Continental,1,298.89,Card,20,2025-07-02,207,Active,3,2024-10-14,Delayed,298.89
C6641,Other,Senior,Multan,2023-10-01,O10641,2024-10-27,Subway,Pizza,Fast Food,2,1347.57,Card,26,2024-10-05,196,Active,1,2025-04-29,Cancelled,2695.14
C5826,Male,Adult,Peshawar,2024-06-02,O9826,2024-10-27,Burger King,Pasta,Fast Food,5,432.09,Card,7,2025-01-13,19,Active,4,2024-09-22,Delivered,2160.45
C3106,Female,Adult,Islamabad,2024-04-19,O7106,2024-10-28,McDonald's,Burger,Dessert,2,1248.85,Cash,2,2024-10-14,368,Inactive,4,2024-11-24,Cancelled,2497.7
C4433,Other,Senior,Peshawar,2024-07-15,O8433,2024-10-28,Pizza Hut,Fries,Chinese,1,588.08,Cash,16,2024-11-03,107,Active,4,2025-07-04,Delayed,588.08
C2124,Male,Teenager,Karachi,2025-03-20,O6124,2024-10-28,McDonald's,Fries,Continental,4,415.19,Wallet,16,2025-04-04,201,Active,3,2025-02-03,Delivered,1660.76
C2092,Female,Senior,Islamabad,2025-03-20,O6092,2024-10-28,Pizza Hut,Pasta,Dessert,5,178.65,Cash,14,2025-04-24,71,Active,2,2024-11-22,Delayed,893.25
C6451,Other,Adult,Peshawar,2025-01-04,O10451,2024-10-28,McDonald's,Pasta,Italian,5,182.57,Cash,50,2025-03-27,378,Active,2,2025-04-25,Delayed,912.85
C2444,Male,Teenager,Karachi,2025-04-17,O6444,2024-10-28,KFC,Pasta,Chinese,1,1206.5,Cash,37,2025-07-04,264,Inactive,3,2024-11-09,Delivered,1206.5
C1848,Other,Teenager,Peshawar,2025-03-07,O5848,2024-10-28,KFC,Fries,Dessert,3,988.33,Wallet,1,2025-05-04,4,Active,2,2024-08-29,Delivered,2964.99
C6794,Female,Teenager,Multan,2023-09-17,O10794,2024-10-28,Subway,Fries,Fast Food,1,1142.67,Cash,22,2025-06-25,341,Active,2,2024-10-23,Delivered,1142.67
C2271,Male,Adult,Multan,2025-06-01,O6271,2024-10-28,KFC,Pizza,Dessert,5,1061.11,Cash,39,2025-08-13,116,Inactive,3,2024-11-09,Cancelled,5305.55
C6051,Male,Teenager,Multan,2024-10-15,O10051,2024-10-28,McDonald's,Burger,Chinese,2,1347.57,Cash,18,2025-08-19,156,Inactive,3,2024-09-09,Delayed,2695.14
C2812,Other,Senior,Peshawar,2025-01-24,O6812,2024-10-29,Pizza Hut,Pizza,Dessert,3,707.65,Cash,38,2025-04-05,253,Active,3,2024-11-06,Delayed,2122.95
C1613,Female,Adult,Islamabad,2024-02-21,O5613,2024-10-29,Pizza Hut,Burger,Continental,2,331.23,Wallet,48,2025-04-14,204,Active,1,2025-04-13,Cancelled,662.46
C2810,Male,Adult,Karachi,2024-09-05,O6810,2024-10-29,McDonald's,Pizza,Chinese,2,614.13,Card,37,2024-11-03,357,Inactive,2,2025-01-07,Delivered,1228.26
C1417,Female,Teenager,Peshawar,2023-11-02,O5417,2024-10-29,Pizza Hut,Pizza,Continental,5,611.69,Card,29,2024-10-31,397,Inactive,3,2025-08-02,Delayed,3058.45
C2301,Male,Adult,Lahore,2023-10-19,O6301,2024-10-29,Subway,Sandwich,Fast Food,1,580.04,Wallet,25,2025-02-08,252,Active,1,2025-06-25,Cancelled,580.04
C3356,Female,Adult,Multan,2024-12-20,O7356,2024-10-29,Subway,Pasta,Italian,1,1122.77,Card,1,2025-06-30,112,Active,3,2024-11-02,Cancelled,1122.77
C3953,Male,Teenager,Peshawar,2025-05-29,O7953,2024-10-29,Burger King,Fries,Fast Food,5,908.26,Card,24,2025-07-31,339,Inactive,3,2025-03-20,Delayed,4541.3
C2474,Female,Senior,Multan,2024-10-07,O6474,2024-10-29,Pizza Hut,Pasta,Dessert,2,1048.0,Cash,13,2025-02-01,467,Inactive,2,2025-05-22,Cancelled,2096.0
C3826,Female,Teenager,Lahore,2023-10-15,O7826,2024-10-30,McDonald's,Burger,Dessert,1,1050.84,Card,1,2025-07-21,318,Active,2,2025-06-14,Cancelled,1050.84
C5425,Other,Teenager,Islamabad,2024-12-20,O9425,2024-10-30,Subway,Pizza,Chinese,2,1063.36,Cash,19,2025-03-03,411,Active,3,2025-03-21,Cancelled,2126.72
C6980,Female,Teenager,Islamabad,2024-03-11,O10980,2024-10-30,KFC,Burger,Fast Food,4,965.71,Card,25,2024-08-23,127,Inactive,5,2025-01-13,Cancelled,3862.84
C6669,Female,Senior,Peshawar,2024-02-22,O10669,2024-10-30,Burger King,Sandwich,Continental,3,920.65,Cash,44,2024-12-18,316,Active,4,2025-05-06,Cancelled,2761.95
C6143,Male,Senior,Multan,2025-01-18,O10143,2024-10-30,McDonald's,Pizza,Italian,3,1077.95,Wallet,15,2025-06-26,213,Inactive,2,2025-02-04,Cancelled,3233.85
C2612,Other,Adult,Peshawar,2024-01-24,O6612,2024-10-30,McDonald's,Sandwich,Dessert,3,951.67,Card,30,2024-08-27,63,Active,3,2025-05-02,Cancelled,2855.01
C1947,Male,Teenager,Lahore,2024-08-08,O5947,2024-10-31,KFC,Burger,Fast Food,2,356.22,Card,49,2025-04-11,184,Inactive,4,2025-07-17,Cancelled,712.44
C6915,Other,Senior,Karachi,2025-02-22,O10915,2024-10-31,McDonald's,Pasta,Italian,3,666.84,Card,12,2025-05-23,437,Inactive,1,2025-04-12,Cancelled,2000.52
C2581,Female,Adult,Peshawar,2024-05-20,O6581,2024-10-31,KFC,Burger,Italian,1,1363.66,Card,38,2024-08-29,352,Inactive,4,2024-09-02,Delivered,1363.66
C4116,Female,Teenager,Karachi,2024-11-20,O8116,2024-10-31,Subway,Pizza,Continental,1,445.88,Wallet,48,2025-06-19,496,Inactive,1,2025-07-23,Cancelled,445.88
C5222,Other,Adult,Islamabad,2024-09-22,O9222,2024-10-31,Pizza Hut,Pasta,Fast Food,4,287.89,Cash,29,2025-05-15,6,Active,4,2025-07-30,Delivered,1151.56
C5588,Male,Senior,Karachi,2024-05-08,O9588,2024-10-31,Burger King,Sandwich,Fast Food,3,1015.69,Card,37,2025-03-22,401,Active,3,2025-01-13,Delivered,3047.07
C1532,Other,Teenager,Peshawar,2024-12-17,O5532,2024-10-31,KFC,Pizza,Dessert,1,169.09,Cash,27,2025-04-15,23,Inactive,5,2025-08-10,Cancelled,169.09
C6484,Other,Teenager,Peshawar,2023-08-30,O10484,2024-11-01,Pizza Hut,Pasta,Dessert,1,806.58,Wallet,3,2024-11-25,262,Inactive,1,2025-05-18,Delayed,806.58
C3171,Other,Adult,Karachi,2024-12-01,O7171,2024-11-01,Subway,Burger,Continental,1,1245.61,Cash,41,2025-04-22,275,Inactive,2,2025-05-05,Cancelled,1245.61
C5981,Male,Adult,Karachi,2023-11-21,O9981,2024-11-01,McDonald's,Fries,Chinese,4,336.69,Cash,14,2024-09-03,13,Active,5,2024-08-25,Cancelled,1346.76
